rna_name	rna_id	rna_type	bulgeLabel	bulgeLen	bulgeEnergy	label5p	energy5p	label3p	energy3p
bpRNA_RFAM_37845	96221	Group II intron	B1	11	5.0	S5	-11.2	S6	-12.65
bpRNA_RFAM_10138	68514	internal ribosome entry site RNA	B1	1	0.5	S6	-6.25	S5	-5.95
bpRNA_RFAM_7007	65383	Short Intergenic Abundant RNA	B1	2	2.8	S1	-6.9	S2	-11.3
bpRNA_RFAM_36303	94679	Signal Recognition Particle RNA	B12	1	1.4	S23	-2.1	S24	-12.1
bpRNA_RFAM_41617	99993	Bacterial sRNA	B1	2	2.8	S5	-8.55	S6	-5.45
bpRNA_RFAM_26429	84805	snoRNA	B1	1	1.4	S2	-9.45	S1	-0.45
bpRNA_RFAM_26429	84805	snoRNA	B2	3	3.2	S7	-4.95	S6	-5.35
bpRNA_RFAM_26429	84805	snoRNA	B3	2	2.8	S10	-10.6	S11	-7.65
bpRNA_RFAM_20703	79079	miRNA	B1	3	3.2	S4	-12.6	S3	-20.35
bpRNA_RFAM_29226	87602	Downstream peptide RNA	B1	1	0.4	S3	-3.3	S2	-12.75
bpRNA_RFAM_14456	72832	PrrF RNA	B1	1	1.4	S3	-6.6	S2	-4.2
bpRNA_RFAM_38382	96758	Group II intron	B4	3	3.2	S7	-4.0	S6	-4.8
bpRNA_RFAM_38382	96758	Group II intron	B5	1	2.5	S6	-4.8	S5	-5.4
bpRNA_RFAM_38382	96758	Group II intron	B7	14	5.3	S11	-11.05	S12	-8.6
bpRNA_RFAM_26804	85180	Bacterial sRNA	B2	1	2.5	S8	-11.3	S7	-5.4
bpRNA_RFAM_37674	96050	Group II intron	B1	11	5.0	S5	-7.3	S6	-8.35
bpRNA_RFAM_37674	96050	Group II intron	B2	1	2.5	S5	-7.3	S4	-8.35
bpRNA_RFAM_6570	64946	snoRNA	B1	1	2.3	S2	-1.65	S1	2.18
bpRNA_RFAM_604	58980	5S	B1	2	2.8	S6	-1.95	S5	-6.15
bpRNA_RFAM_12485	70861	RNA Fragment	B1	1	0.4	S5	-2.55	S6	-13.2
bpRNA_RFAM_12485	70861	RNA Fragment	B2	9	4.8	S7	-7.6	S8	-9.55
bpRNA_RFAM_12485	70861	RNA Fragment	B4	1	0.4	S19	-3.3	S18	-16.1
bpRNA_RFAM_12485	70861	RNA Fragment	B5	1	0.073	S3	-2.1	S2	-9.0
bpRNA_RFAM_14534	72910	internal ribosome entry site RNA	B1	1	1.7	S3	-12.55	S4	-5.05
bpRNA_RFAM_14534	72910	internal ribosome entry site RNA	B2	4	3.6	S7	-5.05	S8	-5.5
bpRNA_RFAM_38119	96495	Group II intron	B1	4	3.6	S3	-7.95	S2	-8.9
bpRNA_RFAM_22239	80615	miRNA	B2	2	2.8	S3	-26.75	S4	-7.25
bpRNA_RFAM_22239	80615	miRNA	B3	1	0.5	S5	-2.35	S4	-7.25
bpRNA_RFAM_37716	96092	Group II intron	B1	11	5.0	S5	-7.25	S6	-5.95
bpRNA_RFAM_37716	96092	Group II intron	B5	1	2.5	S5	-7.25	S4	-4.9
bpRNA_RFAM_36198	94574	Signal Recognition Particle RNA	B1	1	2.7	S15	-2.1	S16	-6.45
bpRNA_RFAM_36198	94574	Signal Recognition Particle RNA	B3	3	3.2	S15	-2.1	S14	-9.5
bpRNA_RFAM_36198	94574	Signal Recognition Particle RNA	B4	3	3.2	S14	-9.5	S13	-14.0
bpRNA_RFAM_36198	94574	Signal Recognition Particle RNA	B5	1	2.5	S12	-4.15	S11	-2.2
bpRNA_RFAM_13090	71466	Viral RNA	B1	2	2.8	S4	-2.97	S5	-5.27
bpRNA_RFAM_41775	100151	snoRNA	B2	1	1.7	S11	-6.55	S10	-6.25
bpRNA_RFAM_5910	64286	internal ribosome entry site RNA	B1	1	1.7	S6	-9.1	S5	-13.95
bpRNA_RFAM_36261	94637	Signal Recognition Particle RNA	B1	1	2.7	S14	-2.1	S15	-7.65
bpRNA_RFAM_36261	94637	Signal Recognition Particle RNA	B3	3	3.2	S14	-2.1	S13	-13.3
bpRNA_RFAM_36261	94637	Signal Recognition Particle RNA	B5	1	2.8	S11	-4.15	S10	-2.2
bpRNA_RFAM_7165	65541	ryfA RNA	B2	1	2.9	S17	-22.3	S16	-0.85
bpRNA_RFAM_2099	60475	Vault RNA	B1	1	1.4	S2	-7.0	S3	-9.1
bpRNA_RFAM_29344	87720	Downstream peptide RNA	B1	1	2.5	S3	-1.5	S2	-6.1
bpRNA_RFAM_15043	73419	Viral RNA	B1	1	0.5	S4	-4.25	S5	-2.85
bpRNA_RFAM_15043	73419	Viral RNA	B3	1	1.7	S11	-2.97	S10	-13.3
bpRNA_RFAM_10246	68622	internal ribosome entry site RNA	B1	2	2.8	S21	-8.6	S20	-8.25
bpRNA_RFAM_10246	68622	internal ribosome entry site RNA	B2	1	2.3	S24	-2.5	S23	-12.55
bpRNA_RFAM_10246	68622	internal ribosome entry site RNA	B3	1	0.4	S25	-9.25	S26	-8.57
bpRNA_RFAM_20888	79264	miRNA	B1	1	0.373	S4	-15.55	S5	-0.45
bpRNA_RFAM_31501	89877	Riboswitch	B1	1	2.4	S2	-11.0	S1	-2.1
bpRNA_RFAM_18329	76705	Bacterial sRNA	B1	1	2.4	S2	-5.35	S1	-15.25
bpRNA_RFAM_18329	76705	Bacterial sRNA	B2	1	0.4	S5	-6.6	S4	-9.1
bpRNA_RFAM_43210	101586	Oocyte entry signal (OES) from oskar mRNA	B1	3	3.2	S1	-1.05	S2	-1.1
bpRNA_RFAM_43210	101586	Oocyte entry signal (OES) from oskar mRNA	B2	8	4.7	S5	-6.5	S4	-9.35
bpRNA_RFAM_43210	101586	Oocyte entry signal (OES) from oskar mRNA	B3	2	2.8	S4	-9.35	S3	-5.95
bpRNA_RFAM_38024	96400	Group II intron	B1	11	5.0	S5	-9.25	S6	-9.1
bpRNA_RFAM_38024	96400	Group II intron	B3	3	3.2	S5	-9.25	S4	-7.8
bpRNA_RFAM_25559	83935	Bacterial sRNA	B1	1	1.7	S4	-1.4	S3	-4.0
bpRNA_RFAM_25559	83935	Bacterial sRNA	B2	1	1.6	S7	-4.4	S6	-5.95
bpRNA_RFAM_25559	83935	Bacterial sRNA	B3	1	2.9	S11	-3.8	S12	-0.45
bpRNA_RFAM_25559	83935	Bacterial sRNA	B4	8	4.7	S14	-7.9	S15	-12.05
bpRNA_RFAM_42767	101143	Nrf2 internal ribosome entry site (IRES)	B1	1	0.073	S1	-2.97	S2	-2.97
bpRNA_RFAM_42767	101143	Nrf2 internal ribosome entry site (IRES)	B2	1	0.5	S5	-1.97	S6	-2.05
bpRNA_RFAM_15287	73663	internal ribosome entry site RNA	B1	2	2.8	S3	-6.6	S2	-5.05
bpRNA_RFAM_39553	97929	IMES-2 RNA motif	B1	1	0.4	S2	-4.2	S3	-3.3
bpRNA_RFAM_13254	71630	Viral RNA	B1	1	0.5	S6	-6.7	S7	-13.3
bpRNA_RFAM_23673	82049	Pseudoknot Forming RNA	B1	14	5.3	S3	0.03	S2	-13.75
bpRNA_RFAM_39431	97807	IMES-2 RNA motif	B1	1	0.4	S2	-4.2	S3	-3.3
bpRNA_RFAM_10219	68595	internal ribosome entry site RNA	B1	2	2.8	S21	-8.6	S20	-8.25
bpRNA_RFAM_10219	68595	internal ribosome entry site RNA	B2	1	0.5	S24	-2.97	S23	-12.55
bpRNA_RFAM_10219	68595	internal ribosome entry site RNA	B3	1	0.4	S25	-10.75	S26	-8.57
bpRNA_RFAM_6860	65236	snoRNA	B1	2	2.8	S2	-0.95	S1	-2.05
bpRNA_RFAM_12995	71371	ykoK leader	B3	4	3.6	S10	-6.9	S9	-1.65
bpRNA_RFAM_23711	82087	Pseudoknot Forming RNA	B1	14	5.3	S3	0.03	S2	-14.85
bpRNA_RFAM_22266	80642	miRNA	B2	1	1.7	S6	-11.65	S5	-3.3
bpRNA_RFAM_17444	75820	snoRNA	B1	1	0.5	S4	-7.6	S3	-3.55
bpRNA_RFAM_25816	84192	Bacterial sRNA	B1	1	0.5	S3	-4.2	S4	-5.05
bpRNA_RFAM_25816	84192	Bacterial sRNA	B2	1	1.4	S6	-1.05	S7	-23.9
bpRNA_RFAM_25816	84192	Bacterial sRNA	B3	1	2.5	S8	-3.85	S7	-23.9
bpRNA_RFAM_5562	63938	miRNA	B1	1	1.6	S4	-9.25	S5	-3.4
bpRNA_RFAM_21349	79725	miRNA	B1	1	1.4	S3	-15.25	S4	-18.7
bpRNA_RFAM_42844	101220	snoRNA	B4	1	1.4	S7	-2.1	S6	-8.1
bpRNA_RFAM_42844	101220	snoRNA	B5	1	1.3	S6	-8.1	S5	-3.3
bpRNA_RFAM_42844	101220	snoRNA	B12	1	2.9	S61	-3.5	S62	-12.55
bpRNA_RFAM_42844	101220	snoRNA	B15	6	4.4	S70	-5.05	S71	-9.15
bpRNA_RFAM_42844	101220	snoRNA	B17	1	2.9	S93	-5.7	S92	-8.9
bpRNA_RFAM_42844	101220	snoRNA	B20	2	2.8	S120	-6.7	S121	-1.75
bpRNA_RFAM_42844	101220	snoRNA	B21	2	2.8	S122	-9.05	S123	-4.95
bpRNA_RFAM_42844	101220	snoRNA	B22	2	2.8	S122	-9.05	S121	-1.75
bpRNA_RFAM_42844	101220	snoRNA	B30	2	2.8	S134	-5.2	S133	-3.3
bpRNA_RFAM_42844	101220	snoRNA	B36	1	1.4	S168	-4.6	S167	-5.6
bpRNA_RFAM_42844	101220	snoRNA	B37	2	2.8	S175	-8.95	S174	-9.05
bpRNA_RFAM_42844	101220	snoRNA	B39	1	0.5	S182	-5.25	S181	-7.3
bpRNA_RFAM_42844	101220	snoRNA	B40	1	1.4	S181	-7.3	S180	-2.95
bpRNA_RFAM_37525	95901	Group II intron	B1	5	4.0	S6	-1.65	S5	-10.35
bpRNA_RFAM_555	58931	5S	B1	2	2.8	S6	-1.95	S5	-5.95
bpRNA_RFAM_3424	61800	Signal Recognition Particle RNA	B5	1	0.5	S10	-3.3	S11	-7.7
bpRNA_RFAM_26481	84857	ncRNA	B1	3	3.2	S2	-13.5	S1	-8.7
bpRNA_RFAM_23684	82060	Pseudoknot Forming RNA	B1	14	5.3	S3	-1.95	S2	-14.35
bpRNA_RFAM_26778	85154	snoRNA	B4	1	1.7	S13	-1.4	S14	-6.35
bpRNA_RFAM_26778	85154	snoRNA	B11	3	3.2	S15	-15.7	S14	-6.35
bpRNA_RFAM_2153	60529	Spliceosomal RNA	B1	2	2.8	S4	-9.85	S5	-11.4
bpRNA_RFAM_978	59354	Spliceosomal RNA	B1	1	1.7	S8	-10.95	S7	-10.9
bpRNA_RFAM_42790	101166	Viral RNA	B2	2	2.8	S11	-7.9	S10	-4.95
bpRNA_RFAM_42790	101166	Viral RNA	B3	3	3.2	S3	-12.65	S2	-2.95
bpRNA_RFAM_42790	101166	Viral RNA	B4	1	1.4	S2	-2.95	S1	-8.7
bpRNA_RFAM_29177	87553	Downstream peptide RNA	B1	1	1.3	S3	-1.5	S2	-7.95
bpRNA_RFAM_19550	77926	miRNA	B1	1	1.7	S3	-15.65	S4	-10.45
bpRNA_RFAM_36130	94506	Mitochondrial DNA control region secondary structure A	B1	1	0.5	S2	-3.3	S1	-11.45
bpRNA_RFAM_25735	84111	Bacterial sRNA	B1	1	2.4	S5	-2.65	S6	-13.95
bpRNA_RFAM_25735	84111	Bacterial sRNA	B2	3	3.2	S4	-4.3	S3	-10.85
bpRNA_RFAM_29015	87391	Cyano-1 RNA	B2	1	0.5	S4	-4.3	S3	-10.8
bpRNA_RFAM_12962	71338	ykoK leader	B2	5	4.0	S9	-4.1	S8	-1.65
bpRNA_RFAM_12962	71338	ykoK leader	B5	3	3.2	S2	-1.75	S1	-8.85
bpRNA_RFAM_5595	63971	miRNA	B1	1	1.6	S4	-9.25	S5	-3.4
bpRNA_RFAM_23832	82208	Pseudoknot Forming RNA	B1	14	5.3	S3	0.0	S2	-13.75
bpRNA_RFAM_3546	61922	Y RNA	B1	1	1.073	S1	-13.2	S2	-0.85
bpRNA_RFAM_40153	98529	Bacterial antisense RNA HPnc0260	B2	1	0.4	S6	-1.97	S7	-7.5
bpRNA_RFAM_437	58813	5S	B1	2	2.8	S6	-1.95	S5	-7.45
bpRNA_RFAM_6743	65119	miRNA	B1	1	1.7	S2	-1.5	S3	-1.95
bpRNA_RFAM_42926	101302	snoRNA	B3	1	2.3	S7	-0.85	S6	-9.6
bpRNA_RFAM_42926	101302	snoRNA	B4	1	0.4	S6	-9.6	S5	-3.3
bpRNA_RFAM_42926	101302	snoRNA	B14	1	1.6	S69	-3.3	S70	-9.1
bpRNA_RFAM_42926	101302	snoRNA	B15	1	2.3	S70	-9.1	S71	-0.85
bpRNA_RFAM_42926	101302	snoRNA	B18	1	0.5	S77	-6.6	S78	-18.1
bpRNA_RFAM_42926	101302	snoRNA	B19	1	2.5	S86	-7.3	S85	-0.22
bpRNA_RFAM_42926	101302	snoRNA	B25	2	2.8	S128	-6.7	S129	-1.75
bpRNA_RFAM_42926	101302	snoRNA	B26	2	2.8	S130	-9.55	S131	-4.95
bpRNA_RFAM_42926	101302	snoRNA	B27	2	2.8	S130	-9.55	S129	-1.75
bpRNA_RFAM_42926	101302	snoRNA	B28	1	0.5	S122	-1.97	S121	-15.4
bpRNA_RFAM_42926	101302	snoRNA	B29	1	2.4	S137	-14.3	S138	-5.4
bpRNA_RFAM_42926	101302	snoRNA	B35	2	2.8	S142	-2.9	S141	-3.3
bpRNA_RFAM_42926	101302	snoRNA	B41	1	1.4	S176	-4.6	S175	-7.9
bpRNA_RFAM_42926	101302	snoRNA	B42	1	3.2	S183	-7.75	S182	-11.5
bpRNA_RFAM_42926	101302	snoRNA	B44	1	1.4	S190	-3.2	S189	-7.8
bpRNA_RFAM_42926	101302	snoRNA	B45	1	2.3	S189	-7.8	S188	-2.95
bpRNA_RFAM_29128	87504	Cyano-2 RNA	B2	7	4.6	S6	-9.8	S7	-11.85
bpRNA_RFAM_37957	96333	Group II intron	B1	11	5.0	S5	-9.05	S6	-10.55
bpRNA_RFAM_37957	96333	Group II intron	B2	3	3.2	S5	-9.05	S4	-7.9
bpRNA_RFAM_42436	100812	Bacterial sRNA	B1	1	1.7	S7	-8.85	S6	-4.35
bpRNA_RFAM_42436	100812	Bacterial sRNA	B2	1	1.7	S2	-3.3	S1	-6.6
bpRNA_RFAM_39602	97978	IMES-2 RNA motif	B1	1	0.4	S2	-4.2	S3	-3.3
bpRNA_RFAM_26727	85103	Bacterial sRNA	B1	1	1.7	S3	-3.5	S2	-6.15
bpRNA_RFAM_41519	99895	FasX small RNA	B4	1	2.7	S10	-7.05	S9	-7.85
bpRNA_RFAM_13105	71481	Viral RNA	B1	2	2.8	S4	-2.97	S5	-5.27
bpRNA_RFAM_37683	96059	Group II intron	B1	11	5.0	S5	-10.0	S6	-9.4
bpRNA_RFAM_37683	96059	Group II intron	B3	3	3.2	S5	-10.0	S4	-7.05
bpRNA_RFAM_40397	98773	Bacterial sRNA	B2	2	2.8	S21	-2.97	S20	-21.95
bpRNA_RFAM_27250	85626	snoRNA	B1	1	0.5	S1	-10.1	S2	-1.75
bpRNA_RFAM_27250	85626	snoRNA	B2	1	2.4	S3	-1.75	S4	-9.7
bpRNA_RFAM_27250	85626	snoRNA	B3	1	0.5	S5	-2.55	S6	-2.05
bpRNA_RFAM_27250	85626	snoRNA	B4	5	4.0	S3	-1.75	S2	-1.75
bpRNA_RFAM_27250	85626	snoRNA	B5	1	1.4	S8	-0.15	S9	-5.7
bpRNA_RFAM_27250	85626	snoRNA	B6	3	3.2	S10	-6.25	S11	-4.95
bpRNA_RFAM_12472	70848	RNA Fragment	B1	1	0.5	S4	-2.65	S5	-12.4
bpRNA_RFAM_12472	70848	RNA Fragment	B2	8	4.7	S6	-7.8	S7	-12.4
bpRNA_RFAM_12472	70848	RNA Fragment	B3	8	4.7	S14	-2.97	S15	-1.97
bpRNA_RFAM_20820	79196	miRNA	B1	1	0.5	S5	-18.7	S6	-1.65
bpRNA_RFAM_20820	79196	miRNA	B2	1	4.1	S2	-9.75	S1	-3.0
bpRNA_RFAM_9388	67764	Riboswitch	B1	11	5.0	S8	-8.65	S9	-6.7
bpRNA_RFAM_21283	79659	miRNA	B1	1	2.3	S4	-1.65	S5	-0.95
bpRNA_RFAM_43141	101517	Ribosomal RNA	B6	1	2.3	S12	-6.97	S11	-1.65
bpRNA_RFAM_43141	101517	Ribosomal RNA	B10	1	0.5	S37	-5.4	S36	-3.3
bpRNA_RFAM_43141	101517	Ribosomal RNA	B11	1	2.4	S47	-5.95	S48	-2.4
bpRNA_RFAM_43141	101517	Ribosomal RNA	B12	1	1.4	S48	-2.4	S49	-1.95
bpRNA_RFAM_43141	101517	Ribosomal RNA	B18	1	0.5	S69	-4.95	S70	-14.45
bpRNA_RFAM_43141	101517	Ribosomal RNA	B19	1	2.9	S77	-10.2	S78	-5.5
bpRNA_RFAM_43141	101517	Ribosomal RNA	B24	28	6.0	S118	-5.05	S117	-13.95
bpRNA_RFAM_43141	101517	Ribosomal RNA	B26	2	2.8	S131	-6.7	S132	-1.75
bpRNA_RFAM_43141	101517	Ribosomal RNA	B29	2	2.8	S133	-5.65	S132	-1.75
bpRNA_RFAM_43141	101517	Ribosomal RNA	B30	1	0.5	S125	-1.97	S124	-13.4
bpRNA_RFAM_43141	101517	Ribosomal RNA	B32	1	1.6	S144	-7.5	S145	-2.1
bpRNA_RFAM_43141	101517	Ribosomal RNA	B36	3	3.2	S167	-7.0	S168	-4.0
bpRNA_RFAM_43141	101517	Ribosomal RNA	B37	2	2.8	S146	-5.2	S145	-2.1
bpRNA_RFAM_43141	101517	Ribosomal RNA	B43	1	1.4	S181	-4.6	S180	-6.35
bpRNA_RFAM_43141	101517	Ribosomal RNA	B44	2	2.8	S188	-9.85	S187	-8.25
bpRNA_RFAM_43141	101517	Ribosomal RNA	B47	1	1.7	S195	-6.6	S194	-8.35
bpRNA_RFAM_18381	76757	Bacterial sRNA	B1	1	0.5	S13	-13.0	S12	-2.97
bpRNA_RFAM_41934	100310	Bacterial sRNA	B1	1	-0.927	S7	-3.3	S8	-5.7
bpRNA_RFAM_5751	64127	RyhB RNA	B1	2	2.8	S2	-1.95	S1	-1.75
bpRNA_RFAM_42979	101355	Ribosomal RNA	B7	1	1.3	S6	-20.1	S5	-3.3
bpRNA_RFAM_42979	101355	Ribosomal RNA	B15	1	0.073	S70	-9.1	S71	-6.7
bpRNA_RFAM_42979	101355	Ribosomal RNA	B24	2	2.8	S132	-6.7	S133	-1.75
bpRNA_RFAM_42979	101355	Ribosomal RNA	B25	2	2.8	S134	-11.05	S135	-5.35
bpRNA_RFAM_42979	101355	Ribosomal RNA	B26	2	2.8	S134	-11.05	S133	-1.75
bpRNA_RFAM_42979	101355	Ribosomal RNA	B28	1	0.4	S126	-1.97	S125	-16.3
bpRNA_RFAM_42979	101355	Ribosomal RNA	B29	1	1.4	S143	-21.5	S144	-5.25
bpRNA_RFAM_42979	101355	Ribosomal RNA	B30	1	0.5	S146	-9.0	S147	-3.3
bpRNA_RFAM_42979	101355	Ribosomal RNA	B32	1	1.7	S155	-5.4	S156	-15.8
bpRNA_RFAM_42979	101355	Ribosomal RNA	B33	1	2.3	S167	-15.8	S168	-3.3
bpRNA_RFAM_42979	101355	Ribosomal RNA	B34	2	2.8	S148	-7.6	S147	-3.3
bpRNA_RFAM_42979	101355	Ribosomal RNA	B40	1	1.4	S181	-4.6	S180	-5.5
bpRNA_RFAM_42979	101355	Ribosomal RNA	B41	2	2.8	S188	-11.35	S187	-9.55
bpRNA_RFAM_42979	101355	Ribosomal RNA	B43	1	0.4	S200	-5.7	S199	-1.65
bpRNA_RFAM_42979	101355	Ribosomal RNA	B45	1	0.973	S196	-11.6	S195	-4.5
bpRNA_RFAM_20942	79318	miRNA	B1	1	0.4	S3	-3.3	S4	-17.4
bpRNA_RFAM_468	58844	5S	B1	2	2.8	S6	-1.95	S5	-6.15
bpRNA_RFAM_12510	70886	Viral RNA	B1	2	2.8	S4	-9.1	S5	-5.7
bpRNA_RFAM_12510	70886	Viral RNA	B2	1	0.5	S5	-5.7	S6	-7.6
bpRNA_RFAM_12510	70886	Viral RNA	B3	4	3.6	S7	-7.15	S6	-7.6
bpRNA_RFAM_791	59167	Spliceosomal RNA	B1	1	2.9	S2	-10.9	S3	-8.55
bpRNA_RFAM_791	59167	Spliceosomal RNA	B3	1	0.973	S9	-0.85	S10	-3.3
bpRNA_RFAM_27332	85708	snoRNA	B1	1	2.4	S6	-6.4	S7	-5.5
bpRNA_RFAM_3519	61895	Y RNA	B1	1	1.073	S1	-13.45	S2	-0.85
bpRNA_RFAM_43023	101399	Ribosomal RNA	B6	1	0.073	S7	-2.1	S6	-10.9
bpRNA_RFAM_43023	101399	Ribosomal RNA	B7	1	0.4	S6	-10.9	S5	-3.3
bpRNA_RFAM_43023	101399	Ribosomal RNA	B8	1	0.5	S43	-5.05	S44	-17.7
bpRNA_RFAM_43023	101399	Ribosomal RNA	B16	1	2.5	S73	-6.5	S74	-3.5
bpRNA_RFAM_43023	101399	Ribosomal RNA	B19	1	2.4	S78	-0.1	S79	-15.4
bpRNA_RFAM_43023	101399	Ribosomal RNA	B21	4	3.6	S105	-2.97	S104	-16.9
bpRNA_RFAM_43023	101399	Ribosomal RNA	B23	2	2.8	S134	-6.7	S135	-1.75
bpRNA_RFAM_43023	101399	Ribosomal RNA	B24	2	2.8	S136	-9.55	S137	-5.35
bpRNA_RFAM_43023	101399	Ribosomal RNA	B25	2	2.8	S136	-9.55	S135	-1.75
bpRNA_RFAM_43023	101399	Ribosomal RNA	B27	1	1.3	S128	-1.97	S127	-15.7
bpRNA_RFAM_43023	101399	Ribosomal RNA	B28	1	2.4	S146	-16.1	S147	-4.05
bpRNA_RFAM_43023	101399	Ribosomal RNA	B29	1	0.5	S149	-9.0	S150	-1.95
bpRNA_RFAM_43023	101399	Ribosomal RNA	B31	1	2.3	S169	-13.2	S170	-3.3
bpRNA_RFAM_43023	101399	Ribosomal RNA	B32	2	2.8	S151	-7.6	S150	-1.95
bpRNA_RFAM_43023	101399	Ribosomal RNA	B38	1	1.4	S183	-4.6	S182	-5.5
bpRNA_RFAM_43023	101399	Ribosomal RNA	B39	2	2.8	S190	-9.65	S189	-8.2
bpRNA_RFAM_43023	101399	Ribosomal RNA	B43	1	2.3	S197	-7.9	S196	-2.95
bpRNA_RFAM_31732	90108	TwoAYGGAY RNA	B1	2	2.8	S1	-6.5	S2	-1.65
bpRNA_RFAM_35040	93416	sok antitoxin	B1	1	0.5	S1	-3.3	S2	-5.05
bpRNA_RFAM_4344	62720	Telomerase RNA	B2	1	2.3	S6	-6.35	S7	-4.5
bpRNA_RFAM_845	59221	Spliceosomal RNA	B1	1	2.4	S2	-7.05	S3	-10.75
bpRNA_RFAM_42554	100930	Pyrrolysine insertion sequence mtbB	B1	1	2.5	S3	-5.5	S2	-12.05
bpRNA_RFAM_10148	68524	internal ribosome entry site RNA	B1	1	0.5	S6	-6.25	S5	-7.6
bpRNA_RFAM_3934	62310	tmRNA	B3	1	1.4	S10	-6.35	S9	-8.7
bpRNA_RFAM_3934	62310	tmRNA	B4	2	2.8	S9	-8.7	S8	-9.95
bpRNA_RFAM_39499	97875	IMES-2 RNA motif	B1	1	0.4	S2	-4.2	S3	-3.3
bpRNA_RFAM_30245	88621	Methylobacterium-1 RNA	B1	2	2.8	S4	-11.75	S5	-3.4
bpRNA_RFAM_2397	60773	RNA Fragment	B1	1	0.4	S4	-2.55	S5	-12.3
bpRNA_RFAM_2397	60773	RNA Fragment	B2	8	4.7	S6	-7.8	S7	-8.8
bpRNA_RFAM_2397	60773	RNA Fragment	B4	3	3.2	S11	-3.3	S12	-1.75
bpRNA_RFAM_2397	60773	RNA Fragment	B5	2	2.8	S15	-5.35	S14	-3.3
bpRNA_RFAM_2397	60773	RNA Fragment	B8	4	3.6	S21	-9.2	S22	-8.35
bpRNA_RFAM_11812	70188	snoRNA	B2	1	1.4	S5	-2.55	S4	-9.55
bpRNA_RFAM_13067	71443	Viral RNA	B1	1	2.9	S3	-11.15	S4	-2.02
bpRNA_RFAM_13067	71443	Viral RNA	B2	2	2.8	S5	-1.65	S4	-2.02
bpRNA_RFAM_13067	71443	Viral RNA	B3	2	2.8	S3	-11.15	S2	0.0
bpRNA_RFAM_41782	100158	snoRNA	B4	3	3.2	S9	-1.97	S10	-7.9
bpRNA_RFAM_7192	65568	t44 RNA	B1	4	3.6	S3	-5.7	S4	-10.3
bpRNA_RFAM_38442	96818	Group II intron	B1	1	1.7	S6	-4.0	S7	-11.9
bpRNA_RFAM_38442	96818	Group II intron	B2	3	3.2	S6	-4.0	S5	-4.8
bpRNA_RFAM_38442	96818	Group II intron	B3	1	2.4	S5	-4.8	S4	-6.7
bpRNA_RFAM_38442	96818	Group II intron	B4	12	5.1	S9	-13.55	S10	-10.1
bpRNA_RFAM_31167	89543	Riboswitch	B2	1	1.7	S6	-5.25	S5	-5.4
bpRNA_RFAM_24448	82824	snoRNA	B1	1	1.7	S8	-6.5	S7	-2.97
bpRNA_RFAM_40759	99135	Ribozyme	B1	1	1.7	S1	-10.15	S2	-4.6
bpRNA_RFAM_22762	81138	Riboswitch	B3	2	2.8	S6	-4.6	S5	-3.3
bpRNA_RFAM_13632	72008	snoRNA	B1	1	0.4	S5	-3.3	S4	-4.95
bpRNA_RFAM_13632	72008	snoRNA	B2	1	0.373	S2	-8.35	S1	-3.2
bpRNA_RFAM_13632	72008	snoRNA	B3	2	2.8	S9	-9.7	S8	-3.3
bpRNA_RFAM_8231	66607	Riboswitch	B1	1	1.7	S4	-5.05	S5	-5.5
bpRNA_RFAM_2759	61135	RNA Fragment	B1	1	0.4	S4	-2.55	S5	-12.3
bpRNA_RFAM_2759	61135	RNA Fragment	B2	8	4.7	S6	-7.8	S7	-8.8
bpRNA_RFAM_2759	61135	RNA Fragment	B4	3	3.2	S11	-3.3	S12	-1.75
bpRNA_RFAM_2759	61135	RNA Fragment	B7	2	2.8	S15	-5.35	S14	-3.3
bpRNA_RFAM_2759	61135	RNA Fragment	B8	1	1.3	S21	-4.2	S20	-8.2
bpRNA_RFAM_2759	61135	RNA Fragment	B10	2	2.8	S13	-5.35	S12	-1.75
bpRNA_RFAM_2759	61135	RNA Fragment	B11	3	3.2	S23	-12.07	S24	-9.5
bpRNA_RFAM_36658	95034	miRNA	B1	1	1.7	S4	-2.4	S5	-18.65
bpRNA_RFAM_36658	95034	miRNA	B2	1	2.4	S7	-4.05	S8	-2.35
bpRNA_RFAM_36658	95034	miRNA	B3	1	2.7	S4	-2.4	S3	-5.4
bpRNA_RFAM_23377	81753	Pseudoknot Forming RNA	B1	8	4.7	S1	-7.3	S2	-7.75
bpRNA_RFAM_23377	81753	Pseudoknot Forming RNA	B2	5	4.0	S2	-7.75	S3	-9.6
bpRNA_RFAM_27828	86204	AdoCbl variant RNA	B1	6	4.4	S1	-7.25	S2	-9.25
bpRNA_RFAM_35777	94153	snoRNA	B11	4	3.6	S19	-2.2	S20	-5.55
bpRNA_RFAM_20258	78634	miRNA	B1	1	1.6	S3	-6.25	S2	-9.25
bpRNA_RFAM_29484	87860	Downstream peptide RNA	B1	1	0.4	S3	-3.3	S2	-9.6
bpRNA_RFAM_13884	72260	snoRNA	B1	3	3.2	S3	-3.6	S2	-7.45
bpRNA_RFAM_34200	92576	sbcD RNA	B1	1	3.3	S8	0.73	S9	-30.2
bpRNA_RFAM_7971	66347	Riboswitch	B1	1	1.7	S4	-6.7	S5	-5.5
bpRNA_RFAM_7971	66347	Riboswitch	B2	2	2.8	S6	-4.95	S5	-5.5
